 metaColumn	metaRow	column	row	Reporter identifier	Feature Extraction Software:BGPixCorrelation	Feature Extraction Software:BGSubSigCorrelation	Feature Extraction Software:DyeNormCorrelation	Feature Extraction Software:ErrorModel	Feature Extraction Software:IsManualFlag	Feature Extraction Software:IsNormalization	Feature Extraction Software:IsUsedBGAdjust	Feature Extraction Software:LogRatio	Feature Extraction Software:LogRatioError	Feature Extraction Software:PValueLogRatio	Feature Extraction Software:PixCorrelation	Feature Extraction Software:gBGMeanSignal	Feature Extraction Software:gBGMedianSignal	Feature Extraction Software:gBGNumPix	Feature Extraction Software:gBGPixSDev	Feature Extraction Software:gBGSDUsed	Feature Extraction Software:gBGSubSigError	Feature Extraction Software:gBGSubSignal	Feature Extraction Software:gBGUsed	Feature Extraction Software:gDyeNormError	Feature Extraction Software:gDyeNormSignal	Feature Extraction Software:gIsBGNonUnifOL	Feature Extraction Software:gIsBGPopnOL	Feature Extraction Software:gIsFeatNonUnifOL	Feature Extraction Software:gIsFeatPopnOL	Feature Extraction Software:gIsFound	Feature Extraction Software:gIsPosAndSignif	Feature Extraction Software:gIsSaturated	Feature Extraction Software:gIsWellAboveBG	Feature Extraction Software:gMeanSignal	Feature Extraction Software:gMedianSignal	Feature Extraction Software:gNumBGUsed	Feature Extraction Software:gNumPix	Feature Extraction Software:gNumPixOLHi	Feature Extraction Software:gNumPixOLLo	Feature Extraction Software:gNumSatPix	Feature Extraction Software:gPValFeatEqBG	Feature Extraction Software:gPixSDev	Feature Extraction Software:gProcessedSigError	Feature Extraction Software:gProcessedSignal	Feature Extraction Software:gSurrogateUsed	Feature Extraction Software:rBGMeanSignal	Feature Extraction Software:rBGMedianSignal	Feature Extraction Software:rBGNumPix	Feature Extraction Software:rBGPixSDev	Feature Extraction Software:rBGSDUsed	Feature Extraction Software:rBGSubSigError	Feature Extraction Software:rBGSubSignal	Feature Extraction Software:rBGUsed	Feature Extraction Software:rDyeNormError	Feature Extraction Software:rDyeNormSignal	Feature Extraction Software:rIsBGNonUnifOL	Feature Extraction Software:rIsBGPopnOL	Feature Extraction Software:rIsFeatNonUnifOL	Feature Extraction Software:rIsFeatPopnOL	Feature Extraction Software:rIsFound	Feature Extraction Software:rIsPosAndSignif	Feature Extraction Software:rIsSaturated	Feature Extraction Software:rIsWellAboveBG	Feature Extraction Software:rMeanSignal	Feature Extraction Software:rMedianSignal	Feature Extraction Software:rNumBGUsed	Feature Extraction Software:rNumPix	Feature Extraction Software:rNumPixOLHi	Feature Extraction Software:rNumPixOLLo	Feature Extraction Software:rNumSatPix	Feature Extraction Software:rPValFeatEqBG	Feature Extraction Software:rPixSDev	Feature Extraction Software:rProcessedSigError	Feature Extraction Software:rProcessedSignal	Feature Extraction Software:rSurrogateUsed
1	1	25	2	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000075	0.419284	0.679267	0.679267	1	null	null	null	0.0429239	0.0492413	0.383369	0.681433	46.5343	46	1516	3.60466	2.33283	3.1834	154.264	66.0194	60.0829	2911.54	null	null	null	null	1	1	null	1	220.283	217	65	60	null	null	null	8.31e-50	24.5565	60.0829	2911.54	null	55.5831	56	1516	4.96353	0.983411	5.75657	323.086	59.1978	57.2656	3214.01	null	null	null	null	1	1	null	1	382.283	372.5	65	60	3	null	null	6.11e-53	44.5802	57.2656	3214.01	null
1	1	25	3	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000125	0.419284	0.710436	0.710436	1	null	null	null	-0.0307744	0.0491866	0.531534	0.710752	46.5637	47	1492	3.65433	2.33283	8.52299	667.5	66.0194	160.877	12599.5	null	null	null	null	1	1	null	1	733.519	719	65	52	5	null	null	6.52e-55	61.4247	160.877	12599.5	null	55.5402	56	1492	5.02419	0.983411	14.6147	1180.03	59.1978	145.37	11737.6	null	null	null	null	1	1	null	1	1239.23	1226.5	65	52	4	null	null	1.72e-55	105.384	145.37	11737.6	null
1	1	25	4	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000175	0.419284	0.112499	0.112499	null	null	null	null	-2	49.8151	0.967975	0.0951716	46.5211	46	1491	3.73412	2.33283	0.930486	27.3324	66.0194	14.7419	433.035	null	null	null	null	1	1	null	1	93.3519	92.5	65	54	1	null	null	5.43e-39	6.49864	14.7419	433.035	null	55.6425	56	1491	4.94564	0.983411	0.675865	0.00589208	59.1978	8.00948	0.0698253	null	null	null	null	1	null	null	null	59.2037	59.5	65	54	5	null	null	0.993075	4.88502	8.00948	0.0698253	null
1	1	25	5	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000225	0.419284	0.141062	0.141062	1	null	null	null	0.178284	0.0508615	0.000456132	0.140727	46.4467	46	1491	3.69205	2.33283	1.68419	63.7392	66.0194	31.0438	1174.87	null	null	null	null	1	1	null	1	129.759	127	65	58	1	null	null	8.26e-44	12.6357	31.0438	1174.87	null	55.6579	56	1491	4.91823	0.983411	3.49893	173.888	59.1978	35.6402	1771.23	null	null	null	null	1	1	null	1	233.086	233	65	58	1	null	null	1.02e-48	26.6309	35.6402	1771.23	null
1	1	25	6	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000275	0.419284	0.0638105	0.0638105	1	null	null	null	0.342523	0.0553129	5.92e-10	0.0581662	46.3944	46	1501	3.59078	2.33283	0.790424	25.1937	66.0194	12.7491	406.361	null	null	null	null	1	1	null	1	91.2131	90	65	61	1	1	null	1.41e-46	5.7449	12.7491	406.361	null	55.6069	56	1501	4.77271	0.983411	1.91196	76.8186	59.1978	22.256	894.2	null	null	null	null	1	1	null	1	136.016	136	65	61	null	null	null	2.49e-45	14.9025	22.256	894.2	null
1	1	25	7	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000325	0.419284	0.0652378	0.0652378	1	null	null	null	-0.185451	0.0509864	0.000275558	0.0640458	46.3735	46	1510	3.58327	2.33283	2.72606	127.608	66.0194	50.5812	2367.72	null	null	null	null	1	1	null	1	193.627	190	65	59	null	null	null	1.52e-48	20.821	50.5812	2367.72	null	55.5298	55	1510	4.83499	0.983411	3.4041	152.667	59.1978	34.446	1544.83	null	null	null	null	1	1	null	1	211.864	210	65	59	null	null	null	8.32e-47	26.1306	34.446	1544.83	null
1	1	25	8	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000375	0.419284	-0.0424105	-0.0424105	1	null	null	null	0.132863	0.0524713	0.0113379	-0.0659759	46.4359	46	1489	3.54864	2.33283	0.898594	11.1442	66.0194	10.8235	134.231	null	null	null	null	1	1	null	1	77.1636	76	65	55	4	null	null	5.91e-19	6.3092	10.8235	134.231	null	55.3633	55	1489	4.82854	0.983411	0.848753	11.6931	59.1978	13.2302	182.27	null	null	null	null	1	1	null	1	70.8909	72	65	55	2	null	null	1.12e-19	6.22918	13.2302	182.27	null
1	1	25	9	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000425	0.419284	0.145038	0.145038	null	null	null	null	-0.83967	0.415962	0.0435268	0.131357	46.534	46	1487	3.53068	2.33283	0.759398	6.11617	66.0194	9.90826	79.8008	null	null	null	null	1	1	null	1	72.1356	71	65	59	null	null	null	7.79e-12	5.39303	9.90826	79.8008	null	55.575	55	1487	4.98675	0.983411	0.776427	0.802188	59.1978	11.1728	11.5435	null	null	null	null	1	null	null	null	60	60	65	59	1	null	null	0.305603	5.88979	11.1728	11.5435	null
1	1	25	10	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000475	0.419284	0.58879	0.58879	1	null	null	null	-0.0724276	0.049419	0.142763	0.589018	46.4611	46	1490	3.56671	2.33283	8.40996	855.092	66.0194	157.884	16053	null	null	null	null	1	1	null	1	921.111	930	65	63	null	null	null	8.11e-71	66.7125	157.884	16053	null	55.7604	56	1490	5.09108	0.983411	11.3794	1358.58	59.1978	113.806	13587.2	null	null	null	null	1	1	null	1	1417.78	1417	65	63	null	1	null	5.31e-75	90.3162	113.806	13587.2	null
1	1	25	11	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000525	0.419284	0.173107	0.173107	1	null	null	null	0.0138924	0.0491773	0.777563	0.172877	46.6098	47	1484	3.56853	2.33283	1.63175	74.1162	66.0194	30.0146	1363.3	null	null	null	null	1	1	null	1	140.136	141	65	59	1	null	null	3.59e-49	12.3351	30.0146	1363.3	null	55.5559	56	1484	4.96721	0.983411	2.90691	137.904	59.1978	29.6716	1407.62	null	null	null	null	1	1	null	1	197.102	198	65	59	null	null	null	3.2e-48	22.3087	29.6716	1407.62	null
1	1	25	12	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000575	0.419284	0.18014	0.18014	1	null	null	null	-0.0326619	0.0492215	0.506965	0.179508	46.6083	47	1473	3.54963	2.33283	1.79029	82.084	66.0194	33.0314	1514.48	null	null	null	null	1	1	null	1	148.103	145.5	65	58	null	null	null	1.91e-48	13.4552	33.0314	1514.48	null	55.5492	56	1473	4.85445	0.983411	2.59285	138.044	59.1978	26.3853	1404.76	null	null	null	null	1	1	null	1	197.241	197	65	58	1	null	null	1.84e-50	19.7247	26.3853	1404.76	null
1	1	25	13	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000625	0.419284	0.219716	0.219716	1	null	null	null	-0.155754	0.0504453	0.00201789	0.219383	46.7148	47	1462	3.60641	2.33283	2.36319	160.081	66.0194	44.2155	2995.12	null	null	null	null	1	1	null	1	226.1	225	65	60	1	null	null	5.69e-59	18.1675	44.2155	2995.12	null	55.5828	55	1462	4.9009	0.983411	2.87316	208.519	59.1978	28.8319	2092.47	null	null	null	null	1	1	null	1	267.717	268	65	60	2	null	null	1.46e-59	22.2353	28.8319	2092.47	null
1	1	25	14	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000675	0.419284	0.911355	0.911355	1	null	null	null	0.0218266	0.0491607	0.657054	0.911365	46.7279	47	1485	3.54411	2.33283	55.0221	7281.82	66.0194	955.28	126425	null	null	null	null	1	1	null	1	7347.84	7408	65	62	null	null	null	9.71e-77	433.238	955.28	126425	null	55.4721	55	1485	4.97501	0.983411	89	12293.2	59.1978	962.466	132941	null	null	null	null	1	1	null	1	12352.4	12477.5	65	62	null	1	null	7.27e-78	700.786	962.466	132941	null
1	1	25	15	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000725	0.419284	0.105621	0.105621	null	null	null	null	0.431997	0.0695164	5.15e-10	0.0945396	46.6925	47	1486	3.52981	2.33283	0.945296	6.34264	66.0194	11.085	74.3772	null	null	null	null	1	1	null	1	72.3621	72.5	65	58	1	null	null	4.51e-09	6.8536	11.085	74.3772	null	55.5155	55	1486	4.89369	0.983411	0.957318	12.5608	59.1978	15.3276	201.111	null	null	null	null	1	1	null	1	71.7586	70	65	58	2	null	null	3.96e-19	7.23129	15.3276	201.111	null
1	1	25	16	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000775	0.419284	-0.113964	-0.113964	null	null	null	null	-0.16631	0.066811	0.0128007	-0.142889	46.6419	47	1469	3.47408	2.33283	0.920326	12.5935	66.0194	10.7897	147.643	null	null	null	null	1	1	null	1	78.6129	79	65	62	null	null	null	5.43e-22	6.87918	10.7897	147.643	null	55.5807	55	1469	5.01032	0.983411	0.800211	6.28606	59.1978	12.8153	100.67	null	null	null	null	1	1	null	1	65.4839	66	65	62	1	null	null	5.85e-11	6.22723	12.8153	100.67	null
1	1	25	17	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000825	0.419284	0.308319	0.308319	1	null	null	null	-0.072057	0.0494228	0.144848	0.308846	46.4446	46	1453	3.45582	2.33283	2.87685	171.222	66.0194	54.2368	3228.02	null	null	null	null	1	1	null	1	237.241	234	65	58	3	null	null	8.2e-54	21.7984	54.2368	3228.02	null	55.2051	55	1453	4.84689	0.983411	4.45646	274.578	59.1978	44.3816	2734.5	null	null	null	null	1	1	null	1	333.776	335.5	65	58	null	null	null	6.48e-54	33.9267	44.3816	2734.5	null
1	1	25	18	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000875	0.419284	-0.142227	-0.142227	null	null	null	null	-2	2	1	-0.16158	46.3119	46	1449	3.52938	2.33283	1.32779	38.6591	66.0194	25.9047	754.228	null	null	null	null	1	1	null	1	104.679	104.5	65	56	4	null	null	2.75e-37	9.69744	25.9047	754.228	null	54.8634	55	1449	4.62136	0.983411	0.814116	-0.0370973	59.1978	7.83474	-0.357011	null	null	null	null	1	null	null	null	59.1607	59	65	56	null	null	null	0.963813	6.02352	7.83474	-0.357011	null
1	1	25	19	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000925	0.419284	0.0412907	0.0412907	1	null	null	null	-0.030494	0.0511871	0.551352	0.0223169	46.3042	46	1463	3.5844	2.33283	0.928287	14.6591	66.0194	11.365	179.471	null	null	null	null	1	1	null	1	80.6786	79	65	56	1	null	null	3.06e-24	6.60057	11.365	179.471	null	54.9672	55	1463	4.60598	0.983411	0.783595	10.9093	59.1978	12.0169	167.302	null	null	null	null	1	1	null	1	70.1071	69	65	56	2	null	null	4.18e-20	5.7924	12.0169	167.302	null
1	1	25	20	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000975	0.419284	0.12998	0.12998	1	null	null	null	-2	0.161195	2.38e-35	0.124806	46.3992	46	1478	3.57912	2.33283	2.28549	368.099	66.0194	35.7009	5749.96	null	null	null	null	1	1	null	1	434.119	433	65	59	null	3	null	1.07e-80	17.4139	35.7009	5749.96	null	55.025	55	1478	4.5478	0.983411	0.877244	3.4971	59.1978	10.5441	42.0337	null	null	null	null	1	1	null	1	62.6949	62	65	59	null	null	null	0.000183681	6.67278	10.5441	42.0337	null
1	1	25	21	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001025	0.419284	0.053207	0.053207	1	null	null	null	0.0301339	0.0495213	0.542854	0.0469513	46.3991	46	1496	3.55283	2.33283	1.23643	26.9065	66.0194	18.8961	411.206	null	null	null	null	1	1	null	1	92.9259	91	65	54	6	1	null	6.41e-30	8.83358	18.8961	411.206	null	55.2948	55	1496	4.69747	0.983411	1.55431	35.8763	59.1978	19.0952	440.751	null	null	null	null	1	1	null	1	95.0741	95	65	54	null	null	null	1.55e-29	11.3866	19.0952	440.751	null
1	1	25	22	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001075	0.419284	0.14376	0.14376	null	null	null	null	-2	2	1	0.128289	46.315	46	1492	3.46487	2.33283	0.742175	22.6297	66.0194	14.4796	441.499	null	null	null	null	1	1	null	1	88.6491	88	65	57	1	1	null	2.79e-44	5.15991	14.4796	441.499	null	55.5134	55	1492	4.82009	0.983411	0.730945	-0.162724	59.1978	7.03433	-1.56599	null	null	null	null	1	null	null	null	59.0351	59	65	57	2	null	null	0.824596	5.44113	7.03433	-1.56599	null
1	1	25	23	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001125	0.419284	0.386677	0.386677	1	null	null	null	0.0545655	0.0496203	0.27148	0.391696	46.179	46	1497	3.48239	2.33283	1.23	26.5707	66.0194	18.85	407.204	null	null	null	null	1	1	null	1	92.5902	92	65	61	1	null	null	6.61e-32	9.33698	18.85	407.204	null	55.4128	55	1497	4.94224	0.983411	1.74138	37.6874	59.1978	21.3341	461.719	null	null	null	null	1	1	null	1	96.8852	96	65	61	1	null	null	3.35e-30	13.5672	21.3341	461.719	null
1	1	25	24	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001175	0.419284	0.0640653	0.0640653	1	null	null	null	0.138389	0.0501688	0.00580742	0.0631895	46.2217	46	1493	3.57152	2.33283	2.84208	165.731	66.0194	53.9946	3148.6	null	null	null	null	1	1	null	1	231.75	237	65	56	null	null	null	6.2e-52	21.1576	53.9946	3148.6	null	55.3737	55	1493	4.87851	0.983411	4.23248	438.159	59.1978	41.8282	4330.18	null	null	null	null	1	1	null	1	497.357	494.5	65	56	1	3	null	8.27e-65	31.6598	41.8282	4330.18	null
1	1	25	25	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001225	0.419284	0.271239	0.271239	1	null	null	null	0.538843	0.0631397	1.41e-17	0.276263	46.3811	46	1485	3.6568	2.33283	1.19446	56.6169	66.0194	22.1642	1050.58	null	null	null	null	1	1	null	1	122.636	123	65	55	null	1	null	1.09e-49	8.59449	22.1642	1050.58	null	55.3872	55	1485	4.85659	0.983411	3.69769	359.057	59.1978	37.4144	3633.04	null	null	null	null	1	1	null	1	418.255	418	65	55	2	2	null	2.11e-62	27.4079	37.4144	3633.04	null
1	1	25	26	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001275	0.419284	-0.292561	-0.292561	1	null	null	null	0.170845	0.0507152	0.000755174	-0.29613	46.4421	46	1493	3.65469	2.33283	2.63478	78.6598	66.0194	48.867	1458.9	null	null	null	null	1	1	null	1	144.679	139	65	53	10	null	null	6.14e-35	19.0654	48.867	1458.9	null	55.1748	55	1493	4.79816	0.983411	3.50876	213.576	59.1978	35.5199	2162.07	null	null	null	null	1	1	null	1	272.774	270	65	53	null	null	null	4.21e-50	25.5287	35.5199	2162.07	null
1	1	25	27	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001325	0.419284	-0.0150668	-0.0150668	1	null	null	null	-0.329381	0.0548035	1.85e-09	-0.0241008	46.4514	46	1502	3.63838	2.33283	1.35935	75.1139	66.0194	23.447	1295.62	null	null	null	null	1	1	null	1	141.133	141	65	60	null	null	null	4.16e-56	10.2882	23.447	1295.62	null	55.1365	55	1502	4.8541	0.983411	1.29945	55.7522	59.1978	14.1447	606.869	null	null	null	null	1	1	null	1	114.95	116	65	60	null	null	null	9.28e-47	10.021	14.1447	606.869	null
1	1	25	28	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001375	0.419284	0.00721371	0.00721371	1	null	null	null	-1.83123	0.148733	7.79e-35	-0.00221427	46.3855	46	1494	3.57336	2.33283	2.26953	244.082	66.0194	35.0829	3773.08	null	null	null	null	1	1	null	1	310.102	311	65	59	null	1	null	2.95e-70	17.2903	35.0829	3773.08	null	55.1118	55	1494	4.79187	0.983411	0.695449	4.58185	59.1978	8.44686	55.6507	null	null	null	null	1	1	null	1	63.7797	63	65	59	null	null	null	1.13e-08	5.25904	8.44686	55.6507	null
1	1	25	29	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001425	0.419284	0.264852	0.264852	1	null	null	null	0.137035	0.0501982	0.00633569	0.266525	46.6216	47	1472	3.54501	2.33283	1.4122	50.7511	66.0194	25.0749	901.127	null	null	null	null	1	1	null	1	116.77	116	65	61	null	null	null	1.01e-44	10.7957	25.0749	901.127	null	55.0183	55	1472	4.54844	0.983411	2.43081	116.835	59.1978	25.7039	1235.44	null	null	null	null	1	1	null	1	176.033	175	65	61	null	null	null	8.69e-50	18.9613	25.7039	1235.44	null
1	1	25	30	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001475	0.419284	0.665174	0.665174	1	null	null	null	-0.101789	0.0496949	0.0405338	0.665684	46.6727	47	1494	3.4902	2.33283	6.32628	556.797	66.0194	120.292	10587.3	null	null	null	null	1	1	null	1	622.817	614.5	65	60	null	null	null	1.66e-64	48.9519	120.292	10587.3	null	55.0328	55	1494	4.86312	0.983411	9.81894	848.202	59.1978	96.9536	8375.26	null	null	null	null	1	1	null	1	907.4	913.5	65	60	null	null	null	7.77e-64	76.0513	96.9536	8375.26	null
1	1	25	31	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001525	0.419284	0.111303	0.111303	1	null	null	null	0.161132	0.0507442	0.00149644	0.106244	46.813	47	1449	3.24104	2.33283	1.06949	27.4139	66.0194	16.8465	431.82	null	null	null	null	1	1	null	1	93.4333	93	65	60	null	null	null	9.2e-37	7.97532	16.8465	431.82	null	55.0842	55	1449	4.99266	0.983411	1.47649	52.5022	59.1978	17.599	625.798	null	null	null	null	1	1	null	1	111.7	110	65	60	null	null	null	6.21e-42	11.3977	17.599	625.798	null
1	1	25	32	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001575	0.419284	0.201133	0.201133	null	null	null	null	1.31473	0.822562	0.109969	0.194794	46.6053	47	1477	3.55873	2.33283	0.728124	0.380574	66.0194	9.77179	5.1075	null	null	null	null	1	null	null	null	66.4	66	65	60	null	null	null	0.602633	5.17556	9.77179	5.1075	null	55.1625	55	1477	4.98731	0.983411	0.836728	7.53552	59.1978	11.7059	105.423	null	null	null	null	1	1	null	1	66.7333	65.5	65	60	null	null	null	7.72e-13	6.41203	11.7059	105.423	null
1	1	25	33	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001625	0.419284	0.347267	0.347267	1	null	null	null	-0.00788528	0.0491789	0.872614	0.348581	46.6855	47	1485	3.581	2.33283	1.73919	68.3139	66.0194	31.5639	1239.8	null	null	null	null	1	1	null	1	134.333	133	65	60	null	null	null	1.07e-45	13.2839	31.5639	1239.8	null	55.2034	55	1485	4.99181	0.983411	2.04848	117.686	59.1978	21.1923	1217.5	null	null	null	null	1	1	null	1	176.883	176.5	65	60	null	3	null	8.98e-54	15.8393	21.1923	1217.5	null
1	1	25	34	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001675	0.419284	0.273681	0.273681	1	null	null	null	0.149031	0.0503863	0.00309879	0.276781	46.6858	47	1496	3.65396	2.33283	1.28908	47.9467	66.0194	22.694	844.091	null	null	null	null	1	1	null	1	113.966	116	65	59	1	null	null	3.91e-45	9.64895	22.694	844.091	null	55.4078	55	1496	5.01831	0.983411	2.71036	111.548	59.1978	28.9058	1189.65	null	null	null	null	1	1	null	1	170.746	167	65	59	null	null	null	9.51e-45	20.7975	28.9058	1189.65	null
1	1	25	35	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001725	0.419284	0.145648	0.145648	null	null	null	null	-0.506603	0.102508	7.73e-07	0.135317	46.6734	47	1476	3.63976	2.33283	0.961672	15.8913	66.0194	11.275	186.315	null	null	null	null	1	1	null	1	81.9107	81.5	65	56	1	null	null	3.93e-25	6.86301	11.275	186.315	null	55.6131	56	1476	4.98459	0.983411	0.859258	3.62362	59.1978	13.7602	58.0288	null	null	null	null	1	1	null	1	62.8214	62	65	56	1	null	null	8.9e-05	6.36498	13.7602	58.0288	null
1	1	25	36	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001775	0.419284	0.196818	0.196818	null	null	null	null	-2	2	1	0.185133	46.6049	47	1483	3.60578	2.33283	0.892765	40.2484	66.0194	17.4176	785.235	null	null	null	null	1	1	null	1	106.268	105	65	56	null	null	null	2.57e-52	6.32022	17.4176	785.235	null	55.3938	55	1483	5.01321	0.983411	0.674846	-0.840669	59.1978	6.49445	-8.09027	null	null	null	null	1	null	null	null	58.3571	58	65	56	2	null	null	0.217815	4.9669	6.49445	-8.09027	null
1	1	25	37	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001825	0.419284	0.710537	0.710537	1	null	null	null	0.0418174	0.0492363	0.395703	0.712511	46.5003	46	1487	3.66697	2.33283	3.48093	153.314	66.0194	65.6802	2892.82	null	null	null	null	1	1	null	1	219.333	218.5	65	60	null	null	null	2.7e-47	26.8698	65.6802	2892.82	null	55.2253	55	1487	5.02989	0.983411	7.14485	320.102	59.1978	71.0957	3185.21	null	null	null	null	1	1	null	1	379.3	380	65	60	null	null	null	2.78e-47	55.3357	71.0957	3185.21	null
1	1	25	38	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001875	0.419284	0.232768	0.232768	1	null	null	null	-0.115042	0.0498713	0.0210677	0.232648	46.224	46	1839	3.59056	2.33283	2.33577	99.9621	66.0194	43.2473	1850.82	null	null	null	null	1	1	null	1	165.981	166.5	65	54	2	null	null	1.02e-43	17.0321	43.2473	1850.82	null	55.0701	55	1839	5.14427	0.983411	3.01571	140.043	59.1978	30.5809	1420.11	null	null	null	null	1	1	null	1	199.241	199.5	65	54	1	1	null	1.02e-44	22.1427	30.5809	1420.11	null
1	1	26	1	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000026	0.419284	-0.156898	-0.156898	1	null	null	null	0.0566674	0.0496928	0.254139	-0.172933	46.1415	46	1682	3.55415	2.33283	1.04874	24.6999	66.0194	15.8387	373.032	null	null	null	null	1	1	null	1	90.7193	90	65	57	1	null	null	1.33e-33	7.61051	15.8387	373.032	null	55.3294	55	1682	4.83256	0.983411	1.59662	34.1882	59.1978	19.849	425.024	null	null	null	null	1	1	null	1	93.386	92	65	57	null	null	null	7.75e-29	12.019	19.849	425.024	null
1	1	26	2	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000076	0.419284	0.450384	0.450384	1	null	null	null	-0.135667	0.0501399	0.00681456	0.452978	46.4385	46	1521	3.56135	2.33283	2.16472	124.998	66.0194	40.1682	2319.46	null	null	null	null	1	1	null	1	191.018	188	65	56	2	2	null	2.82e-52	16.0539	40.1682	2319.46	null	55.3872	55	1521	4.85832	0.983411	4.09266	167.731	59.1978	41.4107	1697.15	null	null	null	null	1	1	null	1	226.929	225.5	65	56	1	null	null	5.82e-43	30.613	41.4107	1697.15	null
1	1	26	3	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000126	0.419284	-0.0455853	-0.0455853	1	null	null	null	0.00817211	0.0492285	0.868154	-0.0534492	46.4713	46	1496	3.65747	2.33283	1.16823	48.0306	66.0194	19.8906	817.784	null	null	null	null	1	1	null	1	114.05	112.5	65	60	1	null	null	4.14e-49	8.76709	19.8906	817.784	null	55.4158	55	1496	4.85711	0.983411	2.0736	75.5689	59.1978	22.8662	833.318	null	null	null	null	1	1	null	1	134.767	135	65	60	null	null	null	2.37e-42	16.0343	22.8662	833.318	null
1	1	26	4	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000176	0.419284	0.25685	0.25685	1	null	null	null	0.159178	0.0505007	0.00162155	0.258317	46.4032	46	1488	3.64977	2.33283	1.75394	122.981	66.0194	32.9753	2312.12	null	null	null	null	1	1	null	1	189	190	65	55	2	1	null	4.93e-57	12.8294	32.9753	2312.12	null	55.6431	56	1488	4.91484	0.983411	3.83259	334.02	59.1978	38.2743	3335.71	null	null	null	null	1	1	null	1	393.218	395	65	55	null	null	null	7.2e-60	28.4088	38.2743	3335.71	null
1	1	26	5	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000226	0.419284	0.923928	0.923928	1	null	null	null	0.0260895	0.0491718	0.59571	0.923957	46.3122	46	1512	3.66956	2.33283	33.4137	3001.5	66.0194	599.715	53871.3	null	null	null	null	1	1	null	1	3067.52	2977	65	62	null	null	null	1.57e-66	263.09	599.715	53871.3	null	55.795	56	1512	4.79648	0.983411	56.01	5468.62	59.1978	585.915	57206.7	null	null	null	null	1	1	null	1	5527.82	5339.5	65	62	null	null	null	1.02e-68	441.022	585.915	57206.7	null
1	1	26	6	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000276	0.419284	-0.175328	-0.175328	1	null	null	null	-0.116867	0.050092	0.0196452	-0.184834	46.3494	46	1497	3.6487	2.33283	1.48511	37.8402	66.0194	23.4031	596.305	null	null	null	null	1	1	null	1	103.86	104	65	57	2	null	null	5.09e-34	10.9975	23.4031	596.305	null	55.6012	56	1497	4.75502	0.983411	1.79664	38.2408	59.1978	21.406	455.618	null	null	null	null	1	1	null	1	97.4386	96	65	57	1	null	null	1.15e-28	13.5331	21.406	455.618	null
