 metaColumn	metaRow	column	row	Reporter identifier	Feature Extraction Software:BGPixCorrelation	Feature Extraction Software:BGSubSigCorrelation	Feature Extraction Software:DyeNormCorrelation	Feature Extraction Software:ErrorModel	Feature Extraction Software:IsManualFlag	Feature Extraction Software:IsNormalization	Feature Extraction Software:IsUsedBGAdjust	Feature Extraction Software:LogRatio	Feature Extraction Software:LogRatioError	Feature Extraction Software:PValueLogRatio	Feature Extraction Software:PixCorrelation	Feature Extraction Software:gBGMeanSignal	Feature Extraction Software:gBGMedianSignal	Feature Extraction Software:gBGNumPix	Feature Extraction Software:gBGPixSDev	Feature Extraction Software:gBGSDUsed	Feature Extraction Software:gBGSubSigError	Feature Extraction Software:gBGSubSignal	Feature Extraction Software:gBGUsed	Feature Extraction Software:gDyeNormError	Feature Extraction Software:gDyeNormSignal	Feature Extraction Software:gIsBGNonUnifOL	Feature Extraction Software:gIsBGPopnOL	Feature Extraction Software:gIsFeatNonUnifOL	Feature Extraction Software:gIsFeatPopnOL	Feature Extraction Software:gIsFound	Feature Extraction Software:gIsPosAndSignif	Feature Extraction Software:gIsSaturated	Feature Extraction Software:gIsWellAboveBG	Feature Extraction Software:gMeanSignal	Feature Extraction Software:gMedianSignal	Feature Extraction Software:gNumBGUsed	Feature Extraction Software:gNumPix	Feature Extraction Software:gNumPixOLHi	Feature Extraction Software:gNumPixOLLo	Feature Extraction Software:gNumSatPix	Feature Extraction Software:gPValFeatEqBG	Feature Extraction Software:gPixSDev	Feature Extraction Software:gProcessedSigError	Feature Extraction Software:gProcessedSignal	Feature Extraction Software:gSurrogateUsed	Feature Extraction Software:rBGMeanSignal	Feature Extraction Software:rBGMedianSignal	Feature Extraction Software:rBGNumPix	Feature Extraction Software:rBGPixSDev	Feature Extraction Software:rBGSDUsed	Feature Extraction Software:rBGSubSigError	Feature Extraction Software:rBGSubSignal	Feature Extraction Software:rBGUsed	Feature Extraction Software:rDyeNormError	Feature Extraction Software:rDyeNormSignal	Feature Extraction Software:rIsBGNonUnifOL	Feature Extraction Software:rIsBGPopnOL	Feature Extraction Software:rIsFeatNonUnifOL	Feature Extraction Software:rIsFeatPopnOL	Feature Extraction Software:rIsFound	Feature Extraction Software:rIsPosAndSignif	Feature Extraction Software:rIsSaturated	Feature Extraction Software:rIsWellAboveBG	Feature Extraction Software:rMeanSignal	Feature Extraction Software:rMedianSignal	Feature Extraction Software:rNumBGUsed	Feature Extraction Software:rNumPix	Feature Extraction Software:rNumPixOLHi	Feature Extraction Software:rNumPixOLLo	Feature Extraction Software:rNumSatPix	Feature Extraction Software:rPValFeatEqBG	Feature Extraction Software:rPixSDev	Feature Extraction Software:rProcessedSigError	Feature Extraction Software:rProcessedSignal	Feature Extraction Software:rSurrogateUsed
1	1	30	34	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001680	0.276083	0.79583	0.79583	1	null	null	null	-0.192753	0.0511164	0.000162686	0.79605	46.085	46	1458	3.61206	1.6697	8.20391	497.506	68.1764	147.452	8941.87	null	null	null	null	1	1	null	1	565.683	569	67	63	null	null	null	5.78e-57	65.0964	147.452	8941.87	null	54.9177	55	1458	4.76231	1.04243	11.1312	604.664	59.8595	105.61	5736.88	null	null	null	null	1	1	null	1	664.524	665	67	63	null	null	null	5.18e-54	88.3457	105.61	5736.88	null
1	1	30	35	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001730	0.276083	0.131598	0.131598	null	null	null	null	-0.575479	0.143634	6.16e-05	0.126345	46.0589	46	1510	3.54557	1.6697	0.913186	9.59027	68.1764	11.4677	120.434	null	null	null	null	1	1	null	1	77.7667	78	67	60	1	null	null	1.18e-15	6.89477	11.4677	120.434	null	55.1238	55	1510	5.22292	1.04243	0.776709	2.35721	59.8595	10.547	32.0088	null	null	null	null	1	1	null	null	62.2167	62	67	60	1	null	null	0.00350923	5.93493	10.547	32.0088	null
1	1	30	36	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001780	0.276083	0.55848	0.55848	1	null	null	null	0.045625	0.0493095	0.354822	0.562461	45.8283	46	1485	3.41327	1.6697	1.53072	55.496	68.1764	26.0349	943.888	null	null	null	null	1	1	null	1	123.672	120.5	67	58	1	null	null	4.66e-42	11.5537	26.0349	943.888	null	54.7111	55	1485	4.91855	1.04243	3.12745	104.572	59.8595	31.3561	1048.44	null	null	null	null	1	1	null	1	164.431	164	67	58	null	null	null	3.11e-39	23.7982	31.3561	1048.44	null
1	1	30	37	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001830	0.276083	0.300155	0.300155	1	null	null	null	0.181687	0.0513607	0.000403972	0.30286	45.7556	46	1514	3.40226	1.6697	0.962288	19.3903	68.1764	14.2724	287.592	null	null	null	null	1	1	null	1	87.5667	87.5	67	60	null	null	null	1.51e-29	7.28445	14.2724	287.592	null	54.5429	54	1514	4.85981	1.04243	1.36132	38.0072	59.8595	15.6516	436.982	null	null	null	null	1	1	null	1	97.8667	99	67	60	null	null	null	4.31e-36	10.4985	15.6516	436.982	null
1	1	30	38	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001880	0.276083	0.344173	0.344173	1	null	null	null	0.042995	0.0493758	0.38388	0.346823	45.6523	46	1553	3.33911	1.6697	1.21961	38.8892	68.1764	19.6735	627.323	null	null	null	null	1	1	null	1	107.066	107	67	61	1	null	null	8.99e-41	9.39125	19.6735	627.323	null	54.3889	54	1553	4.83511	1.04243	2.01441	65.5176	59.8595	21.2949	692.606	null	null	null	null	1	1	null	1	125.377	124	67	61	null	null	null	5.1e-40	15.7016	21.2949	692.606	null
1	1	31	1	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000031	0.276083	0.0201294	0.0201294	1	null	null	null	-0.235709	0.0524516	7e-06	0.0135384	45.1249	45	1417	3.20475	1.6697	1.06088	33.6372	68.1764	15.921	504.806	null	null	null	null	1	1	null	1	101.814	101	67	59	null	null	null	3.26e-40	7.99671	15.921	504.806	null	54.7431	55	1417	4.88125	1.04243	0.971599	25.8185	59.8595	11.0401	293.37	null	null	null	null	1	1	null	1	85.678	85	67	59	2	null	null	6.81e-35	7.3986	11.0401	293.37	null
1	1	31	2	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000081	0.276083	0.621557	0.621557	1	null	null	null	-0.0449328	0.0492475	0.361565	0.622155	45.5613	45	1477	3.46231	1.6697	4.18449	257.727	68.1764	74.3329	4578.23	null	null	null	null	1	1	null	1	325.903	322	67	62	null	null	null	7.78e-57	32.9096	74.3329	4578.23	null	54.7678	55	1477	4.92253	1.04243	5.05037	430.044	59.8595	48.4815	4128.24	null	null	null	null	1	1	null	1	489.903	493	67	62	1	null	null	3.51e-65	39.754	48.4815	4128.24	null
1	1	31	3	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000131	0.276083	0.387879	0.387879	1	null	null	null	0.0377482	0.0492152	0.44308	0.388512	45.6972	46	1463	3.57094	1.6697	2.87988	238.462	68.1764	51.1509	4235.43	null	null	null	null	1	1	null	1	306.638	304	67	58	3	null	null	1.44e-61	21.8774	51.1509	4235.43	null	54.8284	55	1463	4.86493	1.04243	5.65299	481.21	59.8595	54.2737	4620.04	null	null	null	null	1	1	null	1	541.069	542	67	58	null	null	null	8.08e-62	43.0409	54.2737	4620.04	null
1	1	31	4	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000181	0.276083	0.107236	0.107236	1	null	null	null	0.235244	0.0522712	6.78e-06	0.106351	45.691	46	1482	3.58936	1.6697	0.96477	25.3321	68.1764	15.0135	394.21	null	null	null	null	1	1	null	1	93.5085	94	67	59	1	null	null	8.73e-36	7.24301	15.0135	394.21	null	54.803	55	1482	4.89832	1.04243	2.14018	61.8355	59.8595	23.4522	677.597	null	null	null	null	1	1	null	1	121.695	119	67	59	1	null	null	2.74e-36	16.4099	23.4522	677.597	null
1	1	31	5	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000231	0.276083	-0.0205595	-0.0205595	null	null	null	null	-2	2	1	-0.0329669	45.8686	46	1484	3.61548	1.6697	0.899616	26.4736	68.1764	11.8817	349.65	null	null	null	null	1	1	null	1	94.65	94	67	60	null	null	null	1.94e-39	6.78689	11.8817	349.65	null	54.8113	55	1484	4.87436	1.04243	0.721815	-0.176128	59.8595	9.31958	-2.27405	null	null	null	null	1	null	null	null	59.6833	60	67	60	null	null	null	0.808021	5.50344	9.31958	-2.27405	null
1	1	31	6	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000281	0.276083	0.368711	0.368711	1	null	null	null	-0.0161715	0.0491721	0.74225	0.369961	46.0447	46	1475	3.68291	1.6697	1.89781	94.3829	68.1764	33.3906	1660.6	null	null	null	null	1	1	null	1	162.559	160	67	59	2	null	null	4.36e-50	14.4929	33.3906	1660.6	null	55.0061	55	1475	4.66961	1.04243	3.17883	165.073	59.8595	30.8096	1599.9	null	null	null	null	1	1	null	1	224.932	226	67	59	null	null	null	1.92e-50	24.3975	30.8096	1599.9	null
1	1	31	7	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000331	0.276083	0.407674	0.407674	1	null	null	null	-0.0270368	0.0491779	0.582473	0.408328	46.0283	46	1482	3.78675	1.6697	2.89965	245.552	68.1764	51.5227	4363.12	null	null	null	null	1	1	null	1	313.729	309	67	59	1	null	null	5.8e-63	22.2174	51.5227	4363.12	null	55.0054	55	1482	4.61026	1.04243	5.10813	427.191	59.8595	49.023	4099.78	null	null	null	null	1	1	null	1	487.051	483	67	59	2	null	null	3.15e-62	39.2241	49.023	4099.78	null
1	1	31	8	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000381	0.276083	-0.177043	-0.177043	1	null	null	null	0.39375	0.0597362	4.35e-11	-0.196493	46.0115	46	1478	3.67841	1.6697	0.710435	6.9236	68.1764	8.64636	84.2639	null	null	null	null	1	1	null	1	75.1	74.5	67	60	1	null	null	1.23e-14	5.27128	8.64636	84.2639	null	54.8288	55	1478	4.60812	1.04243	1.03562	14.8905	59.8595	14.5105	208.637	null	null	null	null	1	1	null	1	74.75	75	67	60	null	null	null	3.15e-21	7.96097	14.5105	208.637	null
1	1	31	9	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000431	0.276083	0.116616	0.116616	null	null	null	null	-1.15873	1.15687	0.316534	0.110305	45.7041	46	1480	3.59723	1.6697	0.7611	4.3236	68.1764	9.95969	56.5783	null	null	null	null	1	1	null	null	72.5	72	67	56	6	null	null	3.6e-07	5.48718	9.95969	56.5783	null	54.8149	55	1480	4.63628	1.04243	0.806932	0.301253	59.8595	10.5153	3.92571	null	null	null	null	1	null	null	null	60.1607	60.5	67	56	null	null	null	0.710267	5.96284	10.5153	3.92571	null
1	1	31	10	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000481	0.276083	-0.0534726	-0.0534726	1	null	null	null	0.360313	0.0559382	1.18e-10	-0.0596616	45.7745	46	1503	3.64764	1.6697	0.858364	23.6903	68.1764	13.538	373.639	null	null	null	null	1	1	null	1	91.8667	92	67	60	2	null	null	5.5e-38	6.45838	13.538	373.639	null	55.0519	55	1503	4.93917	1.04243	1.91986	79.2239	59.8595	20.7577	856.574	null	null	null	null	1	1	null	1	139.083	139.5	67	60	null	null	null	1.7e-45	14.8384	20.7577	856.574	null
1	1	31	11	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000531	0.276083	0.0140648	0.0140648	1	null	null	null	0.217661	0.0521102	2.95e-05	0.0100363	45.8571	46	1498	3.59706	1.6697	0.829589	18.4532	68.1764	12.286	273.287	null	null	null	null	1	1	null	1	86.6296	87	67	54	3	1	null	1.27e-30	5.90905	12.286	273.287	null	55.2523	55	1498	4.89507	1.04243	1.98442	39.1776	59.8595	22.8495	451.108	null	null	null	null	1	1	null	1	99.037	97	67	54	null	null	null	3.27e-26	14.5524	22.8495	451.108	null
1	1	31	12	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000581	0.276083	0.0799343	0.0799343	1	null	null	null	-0.147983	0.0503328	0.00328115	0.0788309	46.029	46	1446	3.24723	1.6697	1.82777	110.357	68.1764	32.1721	1942.48	null	null	null	null	1	1	null	1	178.533	177.5	67	60	1	null	null	9.1e-56	14.0694	32.1721	1942.48	null	55.388	55	1446	4.93833	1.04243	2.28433	142.607	59.8595	22.1306	1381.57	null	null	null	null	1	1	null	1	202.467	203	67	60	null	null	null	7.58e-56	17.6668	22.1306	1381.57	null
1	1	31	13	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000631	0.276083	-0.172055	-0.172055	1	null	null	null	0.403015	0.0577012	2.86e-12	-0.182683	46.1616	46	1504	3.57095	1.6697	0.909734	15.4781	68.1764	13.5608	230.722	null	null	null	null	1	1	null	1	83.6545	83	67	55	2	null	null	1.41e-24	6.57498	13.5608	230.722	null	55.7646	56	1504	4.98639	1.04243	1.48236	51.0133	59.8595	16.958	583.584	null	null	null	null	1	1	null	1	110.873	109	67	55	1	null	null	8.51e-39	10.9529	16.958	583.584	null
1	1	31	14	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000681	0.276083	0.435482	0.435482	1	null	null	null	-1.52e-05	0.0491505	0.999754	0.437078	46.1579	46	1495	3.58589	1.6697	1.99784	111.184	68.1764	35.5538	1978.65	null	null	null	null	1	1	null	1	179.361	177	67	61	null	null	null	3.63e-54	15.5221	35.5538	1978.65	null	56.1452	56	1495	4.97635	1.04243	3.90156	206.485	59.8595	37.3855	1978.58	null	1	null	null	1	1	null	1	266.344	263	67	61	null	null	null	3.84e-52	30.4559	37.3855	1978.58	null
1	1	31	15	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000731	0.276083	0.52139	0.52139	1	null	null	null	-0.135392	0.0501335	0.00692079	0.523574	46.2121	46	1504	3.56793	1.6697	1.93562	142.098	68.1764	34.5125	2533.64	null	null	null	null	1	1	null	1	210.274	210.5	67	62	null	1	null	2.87e-62	15.1562	34.5125	2533.64	null	56.1935	56	1504	5.05937	1.04243	3.3308	193.963	59.8595	31.8553	1855.04	null	1	null	null	1	1	null	1	253.823	252	67	62	null	null	null	2.71e-55	26.2076	31.8553	1855.04	null
1	1	31	16	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000781	0.276083	0.0410425	0.0410425	1	null	null	null	-0.106462	0.0500969	0.0335761	0.037064	46.2012	46	1501	3.58899	1.6697	1.01164	30.922	68.1764	15.3214	468.315	null	null	null	null	1	1	null	1	99.0984	99	67	61	null	1	null	2.53e-40	7.73887	15.3214	468.315	null	55.5596	55	1501	5.02195	1.04243	1.45291	32.5504	59.8595	16.3591	366.501	null	null	null	null	1	1	null	1	92.4098	91	67	61	null	null	null	4.13e-31	11.3039	16.3591	366.501	null
1	1	31	17	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000831	0.276083	-0.0988946	-0.0988946	1	null	null	null	0.46572	0.0614656	3.54e-14	-0.111751	46.3003	46	1482	3.56206	1.6697	0.720368	7.9253	68.1764	8.93694	98.3218	null	null	null	null	1	1	null	1	76.1017	75	67	59	null	1	null	9.37e-17	5.30678	8.93694	98.3218	null	54.9939	55	1482	4.66551	1.04243	1.28405	20.9033	59.8595	17.6498	287.323	null	null	null	null	1	1	null	1	80.7627	81	67	59	null	null	null	1.61e-23	9.81438	17.6498	287.323	null
1	1	31	18	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000881	0.276083	0.125872	0.125872	1	null	null	null	0.549238	0.0658455	7.35e-17	0.124152	45.9883	46	1447	3.21765	1.6697	0.669112	5.90981	68.1764	8.14963	71.9801	null	null	null	null	1	1	null	1	74.0862	74.5	67	58	1	1	null	6.27e-13	4.85323	8.14963	71.9801	null	54.7733	55	1447	4.52514	1.04243	1.3086	18.2095	59.8595	18.3215	254.947	null	null	null	null	1	1	null	1	78.069	77.5	67	58	null	null	null	3.77e-20	9.91873	18.3215	254.947	null
1	1	31	19	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000931	0.276083	-0.0417097	-0.0417097	null	null	null	null	0.549827	0.214911	0.0105157	-0.0571489	46.002	46	1486	3.55893	1.6697	0.682848	1.49027	68.1764	8.75095	19.0984	null	null	null	null	1	null	null	null	69.6667	69.5	67	60	null	null	null	0.0324098	5.04779	8.75095	19.0984	null	54.926	55	1486	4.62622	1.04243	0.859027	5.09054	59.8595	11.4305	67.7366	null	null	null	null	1	1	null	1	64.95	64	67	60	null	1	null	1.51e-07	6.58047	11.4305	67.7366	null
1	1	31	20	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000981	0.276083	0.0341863	0.0341863	1	null	null	null	-2	0.161338	2.74e-35	0.0320949	46.1233	46	1468	3.58752	1.6697	3.75407	349.195	68.1764	57.987	5393.82	null	null	null	null	1	1	null	1	417.371	423.5	67	62	null	1	null	9.41e-68	29.5159	57.987	5393.82	null	55.0041	55	1468	4.55505	1.04243	0.724109	3.99538	59.8595	7.99404	44.1083	null	null	null	null	1	1	null	1	63.8548	65	67	62	null	null	null	6.43e-07	5.61277	7.99404	44.1083	null
1	1	31	21	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001031	0.276083	0.928766	0.928766	1	null	null	null	0.00388763	0.0491357	0.936937	0.928815	46.2793	46	1475	3.53917	1.6697	19.0984	1363.87	68.1764	369.06	26355.7	null	null	null	null	1	1	null	1	1432.05	1447	67	61	null	null	null	9.3e-60	149.155	369.06	26355.7	null	55.1478	55	1475	4.53628	1.04243	37.6348	3013.5	59.8595	332.108	26592.7	null	null	null	null	1	1	null	1	3073.36	3128	67	61	null	null	null	1.06e-62	293.935	332.108	26592.7	null
1	1	31	22	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001081	0.276083	0.447435	0.447435	1	null	null	null	0.262801	0.0528988	6.77e-07	0.454513	46.2568	46	1464	3.60237	1.6697	0.976208	29.349	68.1764	15.6804	471.421	null	null	null	null	1	1	null	1	97.5254	98	67	59	3	null	null	3.44e-39	7.33286	15.6804	471.421	null	55.2766	55	1464	4.86109	1.04243	1.81158	81.327	59.8595	19.2324	863.396	null	null	null	null	1	1	null	1	141.186	141	67	59	null	1	null	4.5e-47	13.8806	19.2324	863.396	null
1	1	31	23	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001131	0.276083	-0.0129454	-0.0129454	null	null	null	null	null	2	1	-0.0321899	46.3142	46	1477	3.55943	1.6697	0.657848	-6.42201	68.1764	8.68851	-84.8186	null	null	null	null	1	null	null	null	61.7544	61	67	57	2	null	null	1.47e-14	4.72184	8.68851	-84.8186	null	55.2133	55	1477	4.94453	1.04243	0.639625	-1.73665	59.8595	8.2584	-22.4225	null	null	null	null	1	null	null	null	58.1228	58	67	57	1	null	null	0.00861758	4.73237	8.2584	-22.4225	null
1	1	31	24	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001181	0.276083	0.370901	0.370901	1	null	null	null	0.0843781	0.0495298	0.0884587	0.37151	46.288	46	1448	3.51666	1.6697	2.71686	126.151	68.1764	48.4027	2247.47	null	null	null	null	1	1	null	1	194.328	193	67	61	null	null	null	4.01e-49	21.1595	48.4027	2247.47	null	54.9468	55	1448	4.70461	1.04243	4.48246	285.157	59.8595	42.9047	2729.43	null	null	null	null	1	1	null	1	345.016	342	67	61	null	null	null	7.66e-57	34.995	42.9047	2729.43	null
1	1	31	25	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001231	0.276083	0.317744	0.317744	1	null	null	null	0.438194	0.0587322	8.59e-14	0.320744	46.1651	46	1478	3.55779	1.6697	1.29883	74.4365	68.1764	23.1651	1327.6	null	null	null	null	1	1	null	1	142.613	144	67	62	null	null	null	8.86e-57	10.1001	23.1651	1327.6	null	55.136	55	1478	4.87832	1.04243	5.11729	380.85	59.8595	48.927	3641.35	null	null	null	null	1	1	null	1	440.71	436	67	62	1	null	null	1.21e-61	40.2811	48.927	3641.35	null
1	1	31	26	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001281	0.276083	0.469142	0.469142	1	null	null	null	0.187955	0.051021	0.000229715	0.469803	46.2933	46	1483	3.55385	1.6697	3.3838	279.824	68.1764	60.353	4990.9	null	null	null	null	1	1	null	1	348	348	67	60	null	null	null	4.59e-63	26.1631	60.353	4990.9	null	54.8247	55	1483	4.81426	1.04243	8.71355	804.707	59.8595	83.3089	7693.68	null	null	null	null	1	1	null	1	864.567	864	67	60	null	1	null	1.53e-65	67.4877	83.3089	7693.68	null
1	1	31	27	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001331	0.276083	0.115692	0.115692	1	null	null	null	-0.0599762	0.0531618	0.259243	0.11033	46.1231	46	1470	3.63298	1.6697	0.61247	10.9113	68.1764	7.44982	132.721	null	null	null	null	1	1	null	1	79.0877	79	67	57	1	null	null	1.07e-27	4.36005	7.44982	132.721	null	54.7912	55	1470	4.79639	1.04243	0.925674	8.2458	59.8595	12.9774	115.601	null	null	null	null	1	1	null	1	68.1053	69	67	57	null	null	null	1.84e-12	6.92223	12.9774	115.601	null
1	1	31	28	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001381	0.276083	-0.0101923	-0.0101923	1	null	null	null	-1.87541	0.152102	6.25e-35	-0.0149886	45.8316	46	1461	3.56914	1.6697	1.95901	235.889	68.1764	29.6529	3570.59	null	null	null	null	1	1	null	1	304.066	304	67	61	null	null	null	1.5e-74	15.2172	29.6529	3570.59	null	54.7782	55	1461	4.82063	1.04243	0.808417	4.22251	59.8595	9.10741	47.5696	null	null	null	null	1	1	null	1	64.082	64	67	61	2	null	null	2.1e-06	6.2351	9.10741	47.5696	null
1	1	31	29	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001431	0.276083	0.687185	0.687185	1	null	null	null	-0.129545	0.0500395	0.00962941	0.68756	46.0248	46	1454	3.59026	1.6697	5.71595	432.033	68.1764	102.321	7733.78	null	null	null	null	1	1	null	1	500.21	501	67	62	null	null	null	4.14e-62	44.9787	102.321	7733.78	null	54.8432	55	1454	4.78025	1.04243	6.74846	602.463	59.8595	64.2867	5739.14	null	null	null	null	1	1	null	1	662.323	662.5	67	62	2	null	null	2.14e-66	53.128	64.2867	5739.14	null
1	1	31	30	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001481	0.276083	0.882888	0.882888	1	null	null	null	-0.046833	0.0492538	0.341681	0.882929	46.0135	46	1479	3.6501	1.6697	20.0835	1400.76	68.1764	386.995	26991.6	null	null	null	null	1	1	null	1	1468.93	1457	67	61	null	null	null	3.78e-59	156.849	386.995	26991.6	null	54.858	55	1479	4.83658	1.04243	39.0959	2738.24	59.8595	345.984	24232.4	null	null	null	null	1	1	null	1	2798.1	2785	67	61	null	null	null	3.01e-59	305.347	345.984	24232.4	null
1	1	31	31	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001531	0.276083	-0.0724728	-0.0724728	1	null	null	null	0.30994	0.0560827	3.27e-08	-0.0844207	46.0127	46	1498	3.64386	1.6697	0.814445	9.26805	68.1764	10.0626	114.508	null	null	null	null	1	1	null	1	77.4444	78	67	54	2	null	null	1.24e-16	5.79416	10.0626	114.508	null	54.9052	55	1498	4.86261	1.04243	1.02163	16.9368	59.8595	14.1006	233.763	null	null	null	null	1	1	null	1	76.7963	76.5	67	54	3	null	null	5.54e-23	7.44889	14.1006	233.763	null
1	1	31	32	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001581	0.276083	0.0904051	0.0904051	1	null	null	null	0.438298	0.0590685	1.17e-13	0.0886544	46.0257	46	1477	3.62738	1.6697	0.804237	15.01	68.1764	12.0081	224.115	null	null	null	null	1	1	null	1	83.1864	83	67	59	2	null	null	5.07e-28	5.97545	12.0081	224.115	null	54.8538	55	1477	4.86069	1.04243	1.83638	53.8355	59.8595	20.9732	614.85	null	null	null	null	1	1	null	1	113.695	113	67	59	null	null	null	1.08e-36	14.0716	20.9732	614.85	null
1	1	31	33	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001631	0.276083	-0.0294199	-0.0294199	1	null	null	null	0.107383	0.0498301	0.0311625	-0.0339149	45.9693	46	1496	3.64481	1.6697	0.897797	47.706	68.1764	15.1147	803.143	null	null	null	null	1	1	null	1	115.882	115	67	51	6	3	null	2.91e-49	6.24387	15.1147	803.143	null	54.8937	55	1496	4.91221	1.04243	2.24722	101.533	59.8595	22.7623	1028.43	null	null	null	null	1	1	null	1	161.392	158	67	51	null	1	null	2.11e-42	16.0226	22.7623	1028.43	null
1	1	31	34	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001681	0.276083	0.327525	0.327525	1	null	null	null	0.192421	0.0511975	0.000171001	0.329668	45.9322	46	1476	3.68554	1.6697	1.36715	39.0948	68.1764	22.6361	647.3	null	null	null	null	1	1	null	1	107.271	106	67	59	1	null	null	6.66e-37	10.3837	22.6361	647.3	null	54.8293	55	1476	4.92114	1.04243	2.77338	97.8863	59.8595	28.5636	1008.15	null	null	null	null	1	1	null	1	157.746	156	67	59	null	null	null	5.14e-41	21.2802	28.5636	1008.15	null
1	1	31	35	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001731	0.276083	0.0232268	0.0232268	null	null	null	null	-2	2	1	0.0153952	45.8558	46	1477	3.55848	1.6697	1.1681	35.3151	68.1764	15.4276	466.424	null	null	null	null	1	1	null	1	103.492	103	67	59	1	null	null	1.11e-38	8.83444	15.4276	466.424	null	54.7976	55	1477	4.85037	1.04243	0.740278	-0.48658	59.8595	9.55797	-6.28239	null	null	null	null	1	null	null	null	59.3729	59	67	59	null	null	null	0.513443	5.60141	9.55797	-6.28239	null
1	1	31	36	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001781	0.276083	0.014801	0.014801	null	null	null	null	-2	2	1	0.00710496	45.7736	46	1484	3.48525	1.6697	1.20467	42.7919	68.1764	15.9106	565.173	null	null	null	null	1	1	null	1	110.968	110	67	63	null	null	null	1.37e-44	9.42366	15.9106	565.173	null	54.7291	55	1484	4.77089	1.04243	0.753687	-1.62137	59.8595	9.73109	-20.934	null	null	null	null	1	null	null	null	58.2381	58	67	63	null	null	null	0.0351417	5.89618	9.73109	-20.934	null
1	1	31	37	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001831	0.276083	0.557952	0.557952	1	null	null	null	0.190104	0.051081	0.000197944	0.560367	45.7171	46	1520	3.46964	1.6697	2.00089	79.7284	68.1764	35.3884	1410.1	null	null	null	null	1	1	null	1	147.905	148	67	63	null	null	null	1.51e-46	15.7989	35.3884	1410.1	null	54.4954	54	1520	4.6869	1.04243	5.46077	226.569	59.8595	52.6511	2184.51	null	null	null	null	1	1	null	1	286.429	293	67	63	null	null	null	5.64e-47	43.3317	52.6511	2184.51	null
1	1	31	38	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001881	0.276083	-0.124463	-0.124463	null	null	null	null	-2	2	1	-0.140143	45.5029	45	1561	3.44799	1.6697	0.920142	42.1456	68.1764	12.1527	556.638	null	null	null	null	1	1	null	1	110.322	109	67	59	2	1	null	1.22e-50	6.89188	12.1527	556.638	null	54.2793	54	1561	4.67757	1.04243	0.759747	-0.791665	59.8595	9.80933	-10.2214	null	null	null	null	1	null	null	null	59.0678	59	67	59	null	null	null	0.301495	5.75315	9.80933	-10.2214	null
